time,psis,tair,D,Ca,al
2001-03-19,-0.011634689,8.976349,2.5255203,420,10
2001-03-20,-0.011287058,7.410675,1.5964231,420,10
2001-03-21,-0.011240074,9.310577,2.718526,420,10
2001-03-22,-0.011935389,12.150757,4.692337,420,10
2001-03-23,-0.0125740655,14.452332,4.7329264,420,10
2001-03-24,-0.01162152,15.913544,3.0943031,420,10
2001-03-25,-0.010902183,9.357391,2.1234684,420,10
2001-03-26,-0.011403154,6.9878235,4.075513,420,10
2001-03-27,-0.011997178,6.273712,3.913909,420,10
2001-03-28,-0.0120276855,8.388947,3.0971384,420,10
2001-03-29,-0.011475552,12.25293,0.37722683,420,10
2001-03-30,-0.011280485,14.349884,0.9136238,420,10
2001-03-31,-0.011330346,13.841522,1.6655159,420,10
2001-04-01,-0.011783861,15.985596,4.7644997,420,10
2001-04-02,-0.010455402,18.309937,3.2378998,420,10
2001-04-03,-0.010081868,16.110626,4.53024,420,10
2001-04-04,-0.011246558,16.998535,4.350089,420,10
2001-04-05,-0.011973998,19.051025,3.4082565,420,10
2001-04-06,-0.012436629,22.674133,2.721592,420,10
2001-04-07,-0.012943463,21.780853,3.748682,420,10
2001-04-08,-0.013524916,21.56894,4.916691,420,10
2001-04-09,-0.014188773,19.765594,4.482424,420,10
2001-04-10,-0.014631602,18.543518,3.307066,420,10
2001-04-11,-0.015024192,22.518188,4.7922077,420,10
2001-04-12,-0.014105643,21.24472,4.2656803,420,10
2001-04-13,-0.0134178875,15.918732,3.3167439,420,10
2001-04-14,-0.012910863,21.561615,2.4331627,420,10
2001-04-15,-0.012754084,20.829895,4.606716,420,10
2001-04-16,-0.013486351,16.175201,3.0238304,420,10
2001-04-17,-0.014035865,13.769409,4.7088337,420,10
2001-04-18,-0.014668856,12.258881,4.822195,420,10
2001-04-19,-0.0154034095,17.782623,6.0885124,420,10
2001-04-20,-0.016528811,19.227448,5.334112,420,10
2001-04-21,-0.0172206,22.568817,3.4736729,420,10
2001-04-22,-0.01756945,23.027496,3.6959038,420,10
2001-04-23,-0.018338587,21.242249,6.810524,420,10
2001-04-24,-0.019633794,19.525543,7.329115,420,10
2001-04-25,-0.02077657,17.518036,6.175108,420,10
2001-04-26,-0.018897751,19.534454,6.5445976,420,10
2001-04-27,-0.017771387,20.46817,10.292157,420,10
