time,psis,tair,D,Ca,al
2000-12-09,-0.6869104,8.550293,0.44796848,420,10
2000-12-10,-0.68456024,8.354218,0.79837704,420,10
2000-12-11,-0.68252075,7.767639,1.1475496,420,10
2000-12-12,-0.68327385,8.014374,2.1102324,420,10
2000-12-13,-0.6182772,7.7109375,0.9941654,420,10
2000-12-14,-0.6155405,7.775818,1.4691486,420,10
2000-12-15,-0.61820525,9.655457,1.5009327,420,10
2000-12-16,-0.6224117,9.159485,3.1443548,420,10
2000-12-17,-0.6211374,9.072937,2.9215975,420,10
2000-12-18,-0.6288417,11.060211,7.1926274,420,10
2000-12-19,-0.6240389,9.484009,4.785179,420,10
2000-12-20,-0.63305295,8.700073,3.3148088,420,10
2000-12-21,-0.6419008,8.25119,2.6901627,420,10
2000-12-22,-0.64690244,7.318695,1.5991335,420,10
2000-12-23,-0.65076184,7.2149353,1.9010563,420,10
2000-12-24,-0.656349,8.668701,2.9925547,420,10
2000-12-25,-0.64101917,9.142578,3.3216963,420,10
2000-12-26,-0.6374893,7.2292786,2.2298317,420,10
2000-12-27,-0.6439898,8.676392,4.0132937,420,10
2000-12-28,-0.6534228,8.043732,3.827057,420,10
2000-12-29,-0.6634146,9.663025,3.6435184,420,10
2000-12-30,-0.6707722,6.7764893,2.6567726,420,10
2000-12-31,-0.675799,8.718872,2.4307604,420,10
2001-01-01,-0.6809972,8.207123,2.5398712,420,10
2001-01-02,-0.68574005,8.783966,3.2543077,420,10
2001-01-03,-0.6744034,9.508026,4.5690484,420,10
2001-01-04,-0.66518265,9.611359,4.488607,420,10
2001-01-05,-0.25167537,8.652405,3.2356048,420,10
2001-01-06,-0.061210826,7.7018433,1.5305405,420,10
2001-01-07,-0.04279663,7.131531,1.6597319,420,10
2001-01-08,-0.053258043,7.1936035,1.1715631,420,10
2001-01-09,-0.06434564,3.5843506,1.5335207,420,10
2001-01-10,-0.047715705,8.931061,2.3253202,420,10
2001-01-11,-0.039555572,5.611023,2.049654,420,10
2001-01-12,-0.053192206,7.432953,0.40862846,420,10
2001-01-13,-0.0673198,5.2321167,0.33089828,420,10
2001-01-14,-0.08220816,5.926483,0.87433815,420,10
2001-01-15,-0.09760106,5.204468,1.6598883,420,10
2001-01-16,-0.113424346,3.629242,2.1945705,420,10
2001-01-17,-0.1282233,3.2716675,2.7052007,420,10
2001-01-18,-0.14130792,4.220398,2.6705465,420,10
2001-01-19,-0.15252829,6.4295044,2.4682398,420,10
2001-01-20,-0.15780568,7.571747,2.0378704,420,10
2001-01-21,-0.15937701,8.925232,3.4204082,420,10
2001-01-22,-0.16819891,9.098633,2.9502888,420,10
2001-01-23,-0.17413723,7.4763794,1.8801537,420,10
2001-01-24,-0.17955041,7.63385,2.024026,420,10
2001-01-25,-0.18598096,8.692352,3.4124289,420,10
2001-01-26,-0.19228107,9.915985,2.4491882,420,10
2001-01-27,-0.19666627,5.1426086,1.1372008,420,10
2001-01-28,-0.19886546,4.9937744,1.0315347,420,10
2001-01-29,-0.20062734,5.5124817,1.0969844,420,10
2001-01-30,-0.20325206,5.006317,2.0617785,420,10
2001-01-31,-0.20698568,4.6811523,2.1491542,420,10
2001-02-01,-0.21045052,4.765106,2.2344565,420,10
2001-02-02,-0.21372417,6.168762,1.8717275,420,10
2001-02-03,-0.21784094,9.232086,3.4235191,420,10
2001-02-04,-0.18414062,8.224182,2.174594,420,10
2001-02-05,-0.14279354,10.42926,1.1787939,420,10
2001-02-06,-0.13934475,8.048889,2.553669,420,10
2001-02-07,-0.14668481,5.757538,1.8708158,420,10
2001-02-08,-0.10383233,6.0925293,1.7593689,420,10
2001-02-09,-0.0529338,4.4319153,1.9681969,420,10
2001-02-10,-0.039407283,8.24527,3.177024,420,10
2001-02-11,-0.051274788,4.6714478,0.6788273,420,10
2001-02-12,-0.06210202,4.3810425,0.8391261,420,10
2001-02-13,-0.07192776,6.0852356,0.09983444,420,10
2001-02-14,-0.08066632,4.56723,0.6597843,420,10
2001-02-15,-0.0881274,5.465576,0.6380253,420,10
2001-02-16,-0.09425814,5.2000427,0.6094055,420,10
2001-02-17,-0.09862855,6.363434,1.5666533,420,10
2001-02-18,-0.099117585,7.0703125,1.3885813,420,10
2001-02-19,-0.10413876,9.358978,2.1025543,420,10
2001-02-20,-0.10721164,6.3348083,-0.083244324,420,10
2001-02-21,-0.069640204,8.86673,1.9768047,420,10
2001-02-22,-0.052994117,8.130066,1.6276522,420,10
2001-02-23,-0.058526322,6.50531,2.2350812,420,10
2001-02-24,-0.06747391,7.4449463,1.4588337,420,10
2001-02-25,-0.075201795,7.548645,2.9138145,420,10
2001-02-26,-0.08198009,7.3047485,2.2539587,420,10
2001-02-27,-0.08679197,9.332153,2.272789,420,10
2001-02-28,-0.09090255,9.4646,1.8799763,420,10
2001-03-01,-0.09437698,7.2381897,1.9176102,420,10
2001-03-02,-0.09705655,7.955475,1.6973286,420,10
2001-03-03,-0.09939908,6.739044,2.039833,420,10
2001-03-04,-0.10120657,8.716644,1.4820604,420,10
2001-03-05,-0.07367484,8.913971,0.31154728,420,10
2001-03-06,-0.041857146,9.370331,1.0566492,420,10
2001-03-07,-0.037191674,7.6397705,1.2902174,420,10
2001-03-08,-0.044796932,9.594879,0.694088,420,10
2001-03-09,-0.049858786,7.8792725,1.4026909,420,10
2001-03-10,-0.05472605,10.313171,2.5063925,420,10
2001-03-11,-0.061073896,6.4674377,1.7056503,420,10
2001-03-12,-0.064836584,7.495117,0.96649647,420,10
2001-03-13,-0.06777189,8.439026,1.5642185,420,10
2001-03-14,-0.070154645,7.493744,0.6066847,420,10
2001-03-15,-0.0715773,8.749878,2.124381,420,10
2001-03-16,-0.073753566,8.372467,1.5587616,420,10
2001-03-17,-0.075992174,8.903839,1.9757729,420,10
2001-03-18,-0.066623434,11.434418,3.3510475,420,10
2001-03-19,-0.06210486,13.172852,4.882819,420,10
2001-03-20,-0.06861297,12.396576,4.2501497,420,10
2001-03-21,-0.073251784,12.177002,2.481408,420,10
2001-03-22,-0.072803386,9.703369,1.756073,420,10
2001-03-23,-0.07198945,11.409912,1.7362843,420,10
2001-03-24,-0.05062143,8.034271,1.2833614,420,10
2001-03-25,-0.040006235,9.862427,2.168025,420,10
2001-03-26,-0.04694563,11.242798,2.3410797,420,10
2001-03-27,-0.05137988,13.362762,4.314912,420,10
2001-03-28,-0.059500556,14.323425,4.858059,420,10
2001-03-29,-0.064368054,7.0453796,1.2850361,420,10
2001-03-30,-0.06712747,13.157959,3.312005,420,10
2001-03-31,-0.071639374,8.39032,1.3626509,420,10
2001-04-01,-0.07283275,6.5540466,1.1578054,420,10
2001-04-02,-0.07431398,6.6122437,1.88269,420,10
2001-04-03,-0.07465739,3.8538818,1.2545886,420,10
2001-04-04,-0.055304103,4.1291504,1.4125447,420,10
2001-04-05,-0.046028197,8.352234,2.8977394,420,10
2001-04-06,-0.052538253,8.983643,3.7971659,420,10
2001-04-07,-0.0575092,8.47522,2.613823,420,10
2001-04-08,-0.061538458,7.692627,2.9942374,420,10
2001-04-09,-0.06517765,10.58374,2.9894934,420,10
2001-04-10,-0.06959994,10.124298,3.4385042,420,10
2001-04-11,-0.060516514,5.833557,1.3816733,420,10
2001-04-12,-0.054255698,9.922852,2.8157587,420,10
2001-04-13,-0.058113363,6.859253,1.5328493,420,10
2001-04-14,-0.060392983,7.13501,2.0556498,420,10
2001-04-15,-0.06350818,7.8335876,2.0983562,420,10
2001-04-16,-0.06674706,8.496674,2.5104027,420,10
2001-04-17,-0.07014322,9.745239,2.697606,420,10
2001-04-18,-0.07485063,10.010254,3.4678936,420,10
2001-04-19,-0.07778391,11.03479,2.862317,420,10
2001-04-20,-0.08072014,7.4037476,1.5005236,420,10
2001-04-21,-0.08174972,7.5546875,1.232481,420,10
2001-04-22,-0.08213847,7.321045,1.3298311,420,10
2001-04-23,-0.0836142,9.446686,2.572526,420,10
2001-04-24,-0.087521434,11.699707,4.132394,420,10
2001-04-25,-0.09332189,12.793915,5.1688433,420,10
2001-04-26,-0.09848225,11.608612,3.4046535,420,10
