tas_anomaly,model,scenario,year,month
-0.9250412,E3SM-1-1,ssp245,1892,12
-1.674675,E3SM-1-1,ssp245,1893,1
-1.7828598,E3SM-1-1,ssp245,1893,2
-1.5920334,E3SM-1-1,ssp245,1893,3
-1.5284348,E3SM-1-1,ssp245,1893,4
-1.4097519,E3SM-1-1,ssp245,1893,5
-3.1404953,E3SM-1-1,ssp245,1893,6
-2.2465744,E3SM-1-1,ssp245,1893,7
-2.1588974,E3SM-1-1,ssp245,1893,8
-1.9536362,E3SM-1-1,ssp245,1893,9
-1.6265793,E3SM-1-1,ssp245,1893,10
-1.3524094,E3SM-1-1,ssp245,1893,11
-0.6976242,E3SM-1-1,ssp245,1893,12
-0.13066864,E3SM-1-1,ssp245,1894,1
-1.1564865,E3SM-1-1,ssp245,1894,2
-1.8131332,E3SM-1-1,ssp245,1894,3
-0.92061615,E3SM-1-1,ssp245,1894,4
-2.3781662,E3SM-1-1,ssp245,1894,5
-2.2545395,E3SM-1-1,ssp245,1894,6
-1.3749313,E3SM-1-1,ssp245,1894,7
-1.0512619,E3SM-1-1,ssp245,1894,8
-1.1177597,E3SM-1-1,ssp245,1894,9
