time,psis,tair,D,Ca,al
2001-03-16,-0.07231816,2.9257507,0.8804841,420,10
2001-03-17,-0.07462036,-3.3588562,0.71280575,420,10
2001-03-18,-0.07748877,-0.76205444,0.90689135,420,10
2001-03-19,-0.07915728,0.22454834,1.3438878,420,10
2001-03-20,-0.0805364,-2.066162,1.450947,420,10
2001-03-21,-0.08145578,0.019226074,0.73691225,420,10
2001-03-22,-0.06883188,-0.6309509,1.110424,420,10
2001-03-23,-0.047353454,0.9730835,0.7066078,420,10
2001-03-24,-0.047463905,2.1020203,1.4320402,420,10
2001-03-25,-0.05591416,-1.8582153,1.4458008,420,10
2001-03-26,-0.062716834,-3.020996,1.1547205,420,10
2001-03-27,-0.06768048,-3.6610718,1.3173549,420,10
2001-03-28,-0.07134857,0.22821045,1.2808175,420,10
2001-03-29,-0.07369085,-1.2743835,0.8963423,420,10
2001-03-30,-0.055208806,1.5652771,0.29157877,420,10
2001-03-31,-0.04729106,0.7655945,0.5370364,420,10
2001-04-01,-0.053369377,3.181305,0.6888728,420,10
2001-04-02,-0.05933165,3.4964905,0.84545755,420,10
2001-04-03,-0.06401824,-0.4706726,1.6719756,420,10
2001-04-04,-0.06746887,4.130615,1.4189887,420,10
2001-04-05,-0.069663085,3.579193,1.7728944,420,10
2001-04-06,-0.071555465,6.2213135,1.8885722,420,10
2001-04-07,-0.07272646,5.6894226,1.062542,420,10
2001-04-08,-0.073451966,3.5179443,1.5111246,420,10
2001-04-09,-0.07334866,5.3510437,0.8083477,420,10
2001-04-10,-0.07337811,5.0403137,1.3678274,420,10
2001-04-11,-0.0738153,5.156616,1.2394991,420,10
2001-04-12,-0.074452065,7.1083984,1.5564041,420,10
2001-04-13,-0.07517748,9.876251,2.0080843,420,10
